strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
b07e33b2-9ca8-4840-9ffe-011204bf4933,royal_queen_seeds,"Solomatic
																								CBD",,,21.0,,,,,,"Mind-blowing taste and aroma, without the high. Solomatic CBD combines a stunning ratio of CBD:THC with qualities cannabis connoisseurs will love.",,Indica,,,,,F1,,,,,70,False,html/9782724c799283b4.html,20,2026-01-12T17:24:55.380289,,https://www.royalqueenseeds.com/us/cbd-seeds/445-solomatic-cbd.html,,,,1.0,1.0,1.0,,,,,Royal Queen Seeds
b93167b0-bc72-44e1-8a2a-36debcfc641a,royal_queen_seeds,"Royal
																								THCV",,s managed to tease out high levels of THCV in the,,,,,,,"Royal THCV possesses high levels of her namesake cannabinoid. This novel compound offers unique effects, and appears alongside equal levels of THC.",,Sativa,,,,,F1,,,,,5,False,html/fc133676d594be61.html,95,2026-01-12T17:24:55.659361,,https://www.royalqueenseeds.com/us/cbd-seeds/577-royal-thcv.html,,,,7.0,7.0,7.0,,,,,Royal Queen Seeds
32976a25-29fa-456b-88dc-087bffdd6acb,royal_queen_seeds,"Royal
																								Runtz",,s from North America have really placed themselves,,,,,,,"Royal Runtz serves up an immense THC level of 27%. Brace yourself, and take a deep breath before your first hit. Prepare for an intense and euphoric high!",,Balanced Hybrid,,,,,F1,,,,100-130 cm,50,False,html/d9c3390c21c3f68b.html,50,2026-01-12T17:24:55.984087,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/539-royal-runtz.html,,,,27.0,27.0,27.0,,,,,Royal Queen Seeds
c3bf0071-d223-41ef-94ed-a2f829ca8f75,royal_queen_seeds,"Royal
																								Medic",,,,,,,,,Get Royal Medic cannabis seeds and enjoy a perfectly balanced high. Even quantities of THC and CBD serve up a clear-headed effect ideal for any time of day.,,Sativa,,,,,F1,,,,,25,True,html/fa43578492ca78c5.html,75,2026-01-12T17:24:56.290924,,https://www.royalqueenseeds.com/us/cbd-seeds/148-royal-medic.html,,,,10.0,10.0,10.0,,,,,Royal Queen Seeds
489bc1ea-5aba-472d-b590-9c5cabe89c16,royal_queen_seeds,"Royal
																								Highness",,s here at Royal Queen Seeds created this matriarch,,,,,,,Buy Royal Highness cannabis seeds and invite some regal genetics into your growing space. Enjoy a balanced high fuelled by even levels of THC and CBD.,,Sativa,,,,,F1,,,,,40,False,html/454550702cbcede0.html,60,2026-01-12T17:24:56.591745,,https://www.royalqueenseeds.com/us/cbd-seeds/147-royal-highness.html,,,,14.0,14.0,14.0,,,,,Royal Queen Seeds
cd172f56-020d-4987-b276-09f35e69e384,royal_queen_seeds,"Royal
																								Gorilla",2015.0,"s from the US, Joesy Whales and Lone Watie, discov",,,,,,,"Royal Gorilla is Royal Queen SeedsÃ¢ÂÂ tribute to the almighty GG4Ã¢ÂÂan award-winning strain boasting dispensary-grade potency, aromas, and flavor. ",,Balanced Hybrid,,,,,F1,,,,,50,False,html/ba36e067be612d1b.html,50,2026-01-12T17:24:56.897242,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/370-royal-gorilla.html,,,,27.0,27.0,27.0,,,,,Royal Queen Seeds
a3802799-87f7-492c-84f2-48aa7e8b0376,royal_queen_seeds,"Royal
																								Dwarf",,s successfully created one of the most compact and,,,,,,,Get Royal Dwarf cannabis seeds to experience one of the fastest strains available. Her small size and rapid growing time meet the demands of stealthy growers.,,Sativa,,,,,F1,,,,,10,False,html/6ad36acaf1b3c12e.html,60,2026-01-12T17:24:57.201174,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/130-royal-dwarf.html,,,,13.0,13.0,13.0,,,,,Royal Queen Seeds
7ae828c1-4f66-4c78-9335-599a8caabae4,royal_queen_seeds,"Royal
																								Creamatic",,,,,,,,,"Royal Creamatic is an indica-dominant automatic cannabis strain bred from Cream Caramel. It has an intense, sweet tasting caramel flavor. Find out more at RQS.",,Indica,,,,,F1,,,,,60,True,html/c095553d2110d8cb.html,10,2026-01-12T17:24:57.507632,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/145-royal-creamatic.html,,,,15.0,15.0,15.0,,,,,Royal Queen Seeds
a8c545d3-1af5-4b39-9776-91eea05ae0e0,royal_queen_seeds,"Royal
																								Cheese",,,,,,,,,Buy Royal Cheese Auto seeds if you're looking for consistent harvests and rapid growing times. Experience pungent notes of skunk and cheese with every hit.,,Sativa,,,,,F1,,,,,30,False,html/4c12d17d8d4b0f25.html,50,2026-01-12T17:24:57.910722,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/177-royal-cheese-automatic.html,,1.0,,15.0,15.0,15.0,,,,,Royal Queen Seeds
8212d43f-c7a8-4c34-b70c-a93bf42a453c,royal_queen_seeds,"Royal
																								CBDV",,s are continuing to harness the potential of other,5.0,,,,,,"Royal CBDV Automatic contains the highest levels of CBDV within the RQS archive. She produces a clear-headed, non-psychotropic effect ideal for daytime use.",,Sativa,talkative,,,,F1,,,,,20,False,html/ad6d0e5f50268aff.html,75,2026-01-12T17:24:58.177836,,https://www.royalqueenseeds.com/us/cbd-seeds/532-royal-cbdv-automatic.html,,,,0.3,0.3,0.3,,,,,Royal Queen Seeds
cba00772-bceb-41a8-b9a4-adbbbe1e5c72,royal_queen_seeds,"Royal
																								CBG",,s carefully selected parent strains that would pas,,,,,,,Royal CBG Automatic offers enormous amounts of cannabigerol. She produces a clear-headed and grounding effect that eases the mind and soothes the soul.,,Sativa,,,,,F1,,,,,20,False,html/1aedaebb72866f2e.html,75,2026-01-12T17:24:58.559403,,https://www.royalqueenseeds.com/us/cbd-seeds/531-royal-CBG-automatic.html,,,7.0,,8.0,6.0,6-8%,,,,Royal Queen Seeds
e59a060e-5d7d-477f-9a14-f8f74167c26c,royal_queen_seeds,"Royal
																								Bluematic",,,,,,,,,"Combining Blueberry and ruderalis genetics, Royal Bluematic grows quite fast from seed to harvest. She has a fruity and sweet scent, giving a pleasant smoke.",,Indica,,,,,F1,,,,,60,False,html/295a34d2dbcb8f2e.html,10,2026-01-12T17:24:58.847297,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/129-royal-bluematic.html,,,,14.0,14.0,14.0,,,,,Royal Queen Seeds
80d372fe-0dd4-4932-bb2c-eeb5eecc38ce,royal_queen_seeds,"Purplematic
																								CBD",,s let their creativity run wild with this one,17.0,,,,,,"Purplematic CBD is a gorgeous, high-CBD cultivar that boasts a cannabidiol level of 17% alongside minimal amounts of THC. Get the seeds at RQS!",,Sativa,,rose,,,F1,,,,,5,False,html/3213f113bc9b7e84.html,90,2026-01-12T17:24:59.132090,,https://www.royalqueenseeds.com/us/cbd-seeds/481-purplematic-cbd.html,,,,0.5,0.5,0.5,,,,,Royal Queen Seeds
b50a3455-80d7-49d4-ae3f-e8a6754c53f7,royal_queen_seeds,"Pink
																								Runtz",,,,,,,,,"Pink Runtz Auto seeds offer fruity flowers with a THC content of 21%. Plants are rather compact and very productive, promising good returns if treated well.",,Indica,,,,,F1,,,,,50,False,html/f3346059b7fa79ee.html,45,2026-01-12T17:24:59.454667,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/661-pink-runtz-automatic.html,,,,22.0,22.0,22.0,,,,,Royal Queen Seeds
19d7e8f0-2edc-4113-92af-573222e75ec1,royal_queen_seeds,"Pink
																								Runtz",,,,,,,,,Pink Runtz is a beautifully balanced variety with a rich genetic background. It's packed with moreish terpenes and it offers a high THC level. Get seeds today!,,Balanced Hybrid,,,,,F1,,,,,50,False,html/7f01e09d3b287f84.html,50,2026-01-12T17:24:59.756165,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/660-pink-runtz.html,,,,26.0,26.0,26.0,,,,,Royal Queen Seeds
f02f69ef-54be-438b-914d-4e8082dc67d0,royal_queen_seeds,"Pink
																								Gorilla",,s to continue developing the almighty Gorilla line,,,,,,,Pink Gorilla is a descendant of the mighty GG4 and Pink 2.0. Grow this brawny indica at home today with feminized Pink Gorilla seeds from RQS.,,Indica,,floral,,,F1,,,,,75,False,html/bf9b7db1c61157c3.html,25,2026-01-12T17:25:00.061703,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/685-pink-gorilla.html,,,,20.0,20.0,20.0,,,,,Royal Queen Seeds
a9720afa-0736-4c6e-8e74-14fc2ed46361,royal_queen_seeds,"Painkiller
																								XL",,,,,,,,,Painkiller is a descendant of Juanita La Lagrimosa x Royal Highness. it is a great strain for medical users and has a sweet scent mixed with Haze notes. ,,Sativa,,,,,F1,,,,,25,False,html/9a7355b5ac198154.html,75,2026-01-12T17:25:00.330319,,https://www.royalqueenseeds.com/us/cbd-seeds/229-painkiller-xl.html,,,,9.0,9.0,9.0,,,,,Royal Queen Seeds
237219aa-09e5-4e51-9086-e9999a1a46dc,royal_queen_seeds,"Quick
																								One",,,,,,,,,"Quick One is the very fast strain, as the name suggests. Her powerful physical stoned effect is quite sedating. Check out more here at Royal Queen Seeds.",,Indica,,,,,F1,,,,,60,False,html/5b84539c4cd212f6.html,10,2026-01-12T17:25:00.602299,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/126-quick-one.html,,,,13.0,13.0,13.0,,,,,Royal Queen Seeds
6270e308-5c60-4e3b-9d36-4151a295852d,royal_queen_seeds,"Legendary
																								OG
																								Punch",,,,,,,,,Legendary OG Punch is a Highlife Cup-winning Skunk variety that delivers deep physical relaxation and delicious berry-grape aromas in perfect harmony. ,,Indica,,lavender,,,F1,,,,,60,True,html/d12b9a4fb50a4571.html,40,2026-01-12T17:25:00.908423,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/440-legendary-punch.html,,,,19.0,19.0,19.0,,,,,Royal Queen Seeds
95179d85-2bf9-47d5-a3b3-5b46b18fdd0d,royal_queen_seeds,"OG
																								Kush",,s at Royal Queen Seeds worked hard to develop our,,,,,,,OG Kush by Royal Queen Seeds is Highlife Cannabis Cup Winner with unbeatable aromas/flavors and hard-hitting effects that are both cerebral and physical.,,Sativa,,,,,F1,,,,,25,False,html/27b8ab0adead80cd.html,75,2026-01-12T17:25:01.235531,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/149-og-kush.html,,3.0,,19.0,19.0,19.0,,,,,Royal Queen Seeds
bb417aa7-10d5-4f7e-835b-47ed2cf210f5,royal_queen_seeds,"Northern
																								Light",,,,,,,,,Northern Light Auto is sweet and brings an enjoyable physical effect that is comfortably relaxing and mentally uplifting. ,,Indica,,,5-7 weeks,,F1,,,,,80,False,html/45c6955039e6e48f.html,0,2026-01-12T17:25:01.602720,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/125-northern-light-automatic.html,,,,14.0,14.0,14.0,,,,,Royal Queen Seeds
e49b39eb-f2e8-4d56-a244-1f2721301130,royal_queen_seeds,"Northern
																								Light",,,,,,,,,Northern Light is an indica-dominant strain offering marijuana growers everything expected of a legend. Perfect for those looking for a deep and lasting high.,,Indica,,,,,F1,,,,,100,False,html/7bb0ec9b974c2d06.html,0,2026-01-12T17:25:01.898356,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/119-northern-light.html,,,,18.0,18.0,18.0,,,,,Royal Queen Seeds
04797a2f-d8a4-42e6-8ad4-26172405b96b,royal_queen_seeds,"North
																								Thunderfuck",,s at RQS decided to add a touch of autoflowering g,,,,,,,North Thunderfuck Auto delivers a canopy of potent buds in as little as 10Ã¢ÂÂ12 weeks after germinationÃ¢ÂÂthat's almost weed on demand. Buy from RQS!,,Indica,,,,,F1,,,,70-140 cm,50,False,html/6b2e16e74037ca6f.html,45,2026-01-12T17:25:02.292541,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/570-north-thunderfuck-automatic.html,,,,21.0,21.0,21.0,,,,,Royal Queen Seeds
a6e3c7e6-120a-49db-8db3-8facc1b2dce8,royal_queen_seeds,Mimosa,,s at Royal Queen Seeds crossed Mimosa with the res,,,,,,,"Mimosa Auto by Royal Queen Seeds is a potent autoflower with flavors of citrus and diesel, able to deliver uplifting and cerebral high. Buy seeds here!",,Sativa,,,,,F1,,,,,30,False,html/7013fc68bddd2f62.html,65,2026-01-12T17:25:02.578405,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/537-mimosa-automatic.html,,,,21.0,21.0,21.0,,,,,Royal Queen Seeds
6088899a-9558-430f-a871-95cd4241960f,royal_queen_seeds,Mimosa,,s crossed these varieties to create a strain with,,,,,,,"The feminized Mimosa delivers a delightful cocktail of phytochemicals, including THC levels of 22% and heaps of fruity and earthy terpenes. Get seeds here.",,Sativa,,,,,F1,,,,,30,False,html/98bb8fc62a161286.html,70,2026-01-12T17:25:02.856614,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/569-mimosa.html,,1.0,,22.0,22.0,22.0,,,,,Royal Queen Seeds
56e76a15-e94f-4a37-8b08-c0e68a53b9b6,royal_queen_seeds,"Mexican
																								Rush",,s meticulously hunted through countless Mexican sa,,,,,,,Mexican Rush Auto is an auto version of a legendary Mexican sativa that's harvest-ready in 14 weeks. Buy autoflowering Mexican Rush seeds now.,,Sativa,,,,,F1,,,,,15,True,html/5efd8623829c6afc.html,80,2026-01-12T17:25:03.151821,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/713-mexican-rush-automatic.html,,3.0,,20.0,20.0,20.0,,,,,Royal Queen Seeds
faced666-0bbd-4714-ba8c-4de3a1aa6d77,royal_queen_seeds,"Mexican
																								Rush",,s meticulously hunted through a variety of native,,,,,,,Mexican Rush is a beloved Mexican sativa originating from the country's Pacific Coast. Get your seeds here to grow this classic at home.,,Sativa,,,,,F1,,,,,20,False,html/ae8d164129283368.html,80,2026-01-12T17:25:03.404523,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/717-mexican-rush.html,,3.0,,22.0,22.0,22.0,,,,,Royal Queen Seeds
c23d134b-b2cf-4035-aa03-36c9e1f333c4,royal_queen_seeds,"Medical
																								Mass",,,,,,,,,"Medical Mass by Royal Queen Seeds is a Highlife award-winning CBD strain combining genetics from Royal Highness, Royal Medic, and Critical Mass.",,Indica,,,,,F1,,,,60-100 cm,60,False,html/f780e2f6c7cf2608.html,40,2026-01-12T17:25:03.734104,,https://www.royalqueenseeds.com/us/cbd-seeds/228-medical-mass.html,,,,10.0,10.0,10.0,,,,,Royal Queen Seeds
2dd0ffaf-8f8c-44b7-845d-a0a9ee1ca333,royal_queen_seeds,"Joanne's
																								CBD",,s addressed this drawback by infusing some much-ne,15.0,,,,,,"Joanne's CBD will catapult you into a zen headspace, without getting you high. She produces a high concentration of cannabidiol and pungent citrus aromas.",,Indica,,,,,F1,,,,,75,False,html/dd52cc54824e8a9b.html,25,2026-01-12T17:25:03.998498,,https://www.royalqueenseeds.com/us/cbd-seeds/483-joanne-s-cbd.html,,,,0.3,0.3,0.3,,,,,Royal Queen Seeds
fcb3bdd6-1a8c-4c39-8912-96bbdf520bb7,royal_queen_seeds,HulkBerry,,,,,,,,,"Coming soon to a grow-op near you, HulkBerry is a marijuana superhero spawned somewhere between science and magic. This is the future of head stash.",,Sativa,,,,,F1,,,,,35,False,html/7331611304664a8c.html,65,2026-01-12T17:25:04.285671,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/417-hulkberry.html,,,,27.0,27.0,27.0,,,,,Royal Queen Seeds
0d370c39-eafa-4328-97b0-50a17b92e35c,royal_queen_seeds,"Haze
																								Berry",,s crossed this energising beauty with a premium ru,,,,,,,"Haze Berry Auto is the autoflowering ""grandchild"" of the legendary Haze Berry. She provides a subtle sativa high and tasty terps.",,Sativa,,,,,F1,,,,,30,False,html/f103aa459d99e161.html,65,2026-01-12T17:25:04.596437,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/486-haze-berry-automatic.html,,3.0,,13.0,13.0,13.0,,,,,Royal Queen Seeds
47d07504-2d4a-4632-9e96-25a7507f7588,royal_queen_seeds,"Green
																								Gelato",,s infused this specimen with ruderalis genetics to,,,,,,,Green Gelato Auto is one of the most powerful autos available. She provides a massive THC content of 24% alongside exceptional flavor.,,Sativa,,,,,F1,,,,,40,False,html/2ba682efd0af84b6.html,55,2026-01-12T17:25:04.947979,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/489-green-gelato-automatic.html,,,,24.0,24.0,24.0,,,,,Royal Queen Seeds
8d1ac421-8f70-4c7c-8258-d4ad96ba2668,royal_queen_seeds,"Green
																								Gelato",,,,,,,,,"Green Gelato by Royal Queen Seeds is a Soft Secrets cup winner, producing buds with delicious dessert aromas and 25% THC in just 9 weeks. ",,Indica,,lavender,,,F1,,,,,55,False,html/9aa4aead0b08509c.html,45,2026-01-12T17:25:05.235783,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/416-green-gelato.html,,,,27.0,27.0,27.0,,,,,Royal Queen Seeds
efe4cd0f-c976-490c-9ad4-8de974bcdd1e,royal_queen_seeds,"Grape
																								Ape",,,,,,,,,Grape Ape Auto possess the best quantities of Grape Ape and OG Kush Auto in one quick-growing and compact package. She'll soothe your body and clear your mind.,,Indica,,,,,F1,,,,,85,False,html/5909e20f8840c8d5.html,10,2026-01-12T17:25:05.537169,,https://www.royalqueenseeds.com/us/autoflowering-cannabis-seeds/662-grape-ape-automatic.html,,3.0,,19.0,19.0,19.0,,,,,Royal Queen Seeds
19a3190d-667a-4b57-8090-8895ba13fdb7,royal_queen_seeds,"Grape
																								Ape",,"s get particularly ambitious, much like our team d",,,,,,,Grape Ape inflicts a stoning and relaxing high that will have you sinking further into the couch with every puff. Enjoy skunky tastes and moments of bliss.,,Indica,,,,,F1,,,,,90,False,html/d0730bcd99d37093.html,10,2026-01-12T17:25:05.815841,,https://www.royalqueenseeds.com/us/feminized-cannabis-seeds/659-grape-ape.html,,,,20.0,20.0,20.0,,,,,Royal Queen Seeds
